pdb_id,model_number,plddt,cdr1a_plddt,cdr1b_plddt,cdr2a_plddt,cdr2b_plddt,cdr3a_plddt,cdr3b_plddt,iptm_mean,iptm_tcrpmhc,pdockq,avgipde_a,avgipde_b,avgipae_a,avgipae_b,pdockq2_a,pdockq2_b,seed,ipsae,ipsae_d0chn,iptm_af,ipsae_d0dom,iptm_d0chn,seed,sample,ranking_score,iRMSD,TCR-iRMSD,Peptide-RMSD,MHC-iRMSD,CDR3a-RMSD,CDR3b-RMSD,DockQ,iRMSD-DockQ,lRMSD-DockQ,Fnat,Clashes,Quality,avgpdockq2,avgipae,avgipde
8gvg,2,92.25010814058275,78.48851063829787,91.16746031746032,86.46371794871793,91.84749999999998,93.5621568627451,93.55094339622642,0.8400000000000001,0.8425,0.531,0.9588313234251586,0.9105307555209428,0.7669230769230768,0.7669230769230769,0.8234566500642609,0.5513946026277069,3536596896,0.6383989999999999,0.84477175,0.8425,0.84477175,0.84477175,3536596896,2,0.8979101639449347,1.1115555,1.5657045,1.0030061,0.97747207,1.8088939,1.511999,0.799,1.202,1.955,0.838,0,MQ,0.6874256263459839,0.7669230769230768,0.9346810394730507
7ow6,3,91.08328316953316,89.16870967741936,79.65054054054056,84.7668181818182,91.05659574468083,88.9491891891892,90.05895348837208,0.788,0.7825,0.506,0.9293354174179363,0.8880188525711062,0.6945283018867924,0.6945283018867925,0.722504445329408,0.4801670254257701,3308712398,0.47457325,0.7544935,0.7825,0.7544935,0.7544935,3308712398,3,0.8504100044696156,0.9155708,1.5545474,0.84207267,0.67844933,0.39161795,0.9101425,0.845,0.722,2.713,0.815,0,HQ,0.6013357353775891,0.6945283018867925,0.9086771349945213
7ow6,4,91.04374692874693,88.75112903225806,81.84405405405406,84.20454545454544,90.65617021276596,88.41486486486487,89.7046511627907,0.782,0.7775,0.504,0.9242340428439954,0.8748535009528795,0.6598275862068965,0.6598275862068966,0.7053419237023375,0.4305188009690492,3308712398,0.46226625,0.746328,0.7775,0.746328,0.746328,3308712398,4,0.8481096013465707,0.85674953,1.3722321,0.837689,0.6731574,0.45723522,1.1628402,0.883,0.586,2.756,0.877,0,HQ,0.5679303623356934,0.6598275862068965,0.8995437718984374
7ow6,2,91.34356572481572,89.50500000000001,83.03067567567568,84.98939393939393,91.10765957446807,88.94297297297297,90.10686046511628,0.788,0.785,0.514,0.9334043267857994,0.8898810995926928,0.7087037037037037,0.7087037037037036,0.7355899073217901,0.4883878756707418,3308712398,0.47550625,0.75654775,0.785,0.75654775,0.75654775,3308712398,2,0.8544338591783157,0.8363051,1.3233918,0.84473914,0.6619644,0.4069437,0.9629643,0.856,0.66,2.608,0.815,0,HQ,0.6119888914962659,0.7087037037037036,0.9116427131892462
7ow6,0,91.37523802211302,89.40967741935485,82.19891891891892,85.13121212121212,91.2557446808511,89.45783783783786,90.3339534883721,0.79,0.79,0.519,0.9342551376419214,0.8896664322655734,0.6622807017543859,0.6622807017543859,0.7443224203394021,0.4904914316947216,3308712398,0.4903295,0.76522725,0.79,0.76522725,0.76522725,3308712398,0,0.8566534303776449,0.89410716,1.4866172,0.8498512,0.6768135,0.36059278,0.87254816,0.878,0.576,2.829,0.862,0,HQ,0.6174069260170618,0.6622807017543859,0.9119607849537474
7ow6,1,91.09845208845208,89.26258064516131,81.86054054054053,83.82060606060608,91.32106382978726,89.47378378378379,90.21558139534882,0.79,0.785,0.519,0.9326799746947654,0.8917543982284581,0.709,0.709,0.7347193982066544,0.4953794099448421,3308712398,0.4804819999999999,0.76103075,0.785,0.76103075,0.76103075,3308712398,1,0.8538413183880251,0.8077154,1.3104018,0.8348929,0.62065506,0.38814247,0.8889581,0.884,0.653,2.546,0.892,0,HQ,0.6150494040757483,0.709,0.9122171864616118
6zkz,0,90.47434365325076,81.86617021276597,81.31017241379311,84.08739726027397,85.99829787234043,80.90735294117647,82.30945652173911,0.5740000000000001,0.425,0.21,0.3683128760274071,0.4000555830732415,0.4137931034482758,0.4137931034482759,0.0266571178907327,0.026962562942424,567473936,0.0083385,0.263764,0.425,0.21868025,0.21868025,567473936,0,0.6626170977038714,1.8582821,2.2472734,4.629643,1.1607871,1.8924539,1.6416177,0.716,1.455,2.199,0.696,1,MQ,0.02680984041657835,0.41379310344827586,0.3841842295503243
6zkz,1,90.50214860681116,81.04617021276594,81.22948275862069,83.51821917808219,85.62468085106383,81.58500000000001,81.68086956521739,0.5700000000000001,0.4225,0.271,0.3719093729530695,0.3832099090525926,0.3676470588235294,0.3676470588235294,0.0267544111539187,0.023782973810905,567473936,0.0111417499999999,0.33401875,0.4225,0.22919875,0.22919875,567473936,1,0.6611878984592949,2.152449,3.1479883,4.797428,1.2286427,2.600186,2.5608811,0.532,2.145,7.347,0.696,0,MQ,0.02526869248241185,0.3676470588235294,0.377559641002831
6zkz,3,90.74869969040247,82.85276595744682,82.08482758620688,84.59506849315069,86.21702127659574,81.51676470588235,82.51478260869565,0.6060000000000001,0.4725,0.222,0.4292572843696654,0.4641863513356973,0.41125,0.41125,0.0367494172177289,0.0368385329653003,567473936,0.0189205,0.3542515,0.4725,0.257228,0.257228,567473936,3,0.6970326561105903,1.8714459,2.4331846,4.670822,1.0708071,1.9857183,1.8743069,0.671,1.573,3.455,0.679,0,MQ,0.036793975091514594,0.41125,0.4467218178526814
6zkz,4,90.6780495356037,82.13000000000001,81.98689655172413,83.92876712328766,86.36510638297872,82.34852941176469,82.2836956521739,0.592,0.445,0.208,0.3821380321817066,0.4037623377858466,0.4241666666666666,0.4241666666666666,0.028678503898554,0.0267963634120881,567473936,0.0113102499999999,0.3368485,0.445,0.233507,0.233507,567473936,4,0.6861755010242713,1.9250423,2.587188,4.6949797,1.0937288,1.9953295,2.225286,0.613,1.833,3.83,0.607,0,MQ,0.02773743365532105,0.4241666666666666,0.3929501849837766
6zkz,2,90.49320433436532,82.02702127659576,81.33068965517242,84.06178082191781,86.18702127659576,81.17823529411764,82.58097826086957,0.568,0.4175,0.213,0.3487697139591672,0.3873556180264383,0.394375,0.394375,0.0244004747711196,0.0258241595813953,567473936,0.00522025,0.1971915,0.4175,0.2074045,0.2074045,567473936,2,0.664698888671621,1.7650955,1.9875708,4.571317,1.1096749,1.5608029,1.4941671,0.688,1.351,4.06,0.696,0,MQ,0.025112317176257448,0.394375,0.3680626659928028
7nmg,2,90.38996666666668,71.948,80.1678947368421,84.37173333333332,82.89977272727272,85.0105882352941,86.43933333333334,0.664,0.585,0.258,0.6842162778136547,0.70580750393243,0.5488235294117646,0.5488235294117647,0.1703724011218585,0.1485535147137344,1095417098,0.17566725,0.46521625,0.585,0.441195,0.441195,1095417098,2,0.7538052831096202,1.9471582,3.248347,1.2768269,1.1687776,2.1338801,2.8956008,0.442,2.331,9.669,0.597,0,AQ,0.15946295791779647,0.5488235294117647,0.6950118908730423
7nmg,3,90.29692727272727,71.66177777777777,79.88473684210527,83.556,82.89590909090909,84.79882352941176,85.9756,0.654,0.5725,0.251,0.6493022867457384,0.6916284009676137,0.5079999999999999,0.5079999999999999,0.1350207583671329,0.1346594734698208,1095417098,0.1539765,0.45530075,0.5725,0.42472825,0.42472825,1095417098,3,0.746016490891884,1.9655919,3.2296658,1.5408192,1.1997142,2.2357616,2.9432194,0.407,2.403,9.88,0.514,0,AQ,0.13484011591847683,0.5079999999999999,0.6704653438566761
7nmg,4,90.5853909090909,72.74733333333333,80.53824561403508,84.69359999999999,83.81750000000001,85.54137254901961,87.27826666666668,0.6799999999999999,0.61,0.303,0.6996751613629553,0.7223229644827596,0.516,0.516,0.1876551201045938,0.1710033466284275,1095417098,0.200953,0.482668,0.61,0.4664264999999999,0.4664264999999999,1095417098,4,0.7679655078172,2.023257,3.4339485,1.2226353,1.160609,2.2321334,2.999755,0.412,2.622,9.686,0.556,0,AQ,0.17932923336651063,0.516,0.7109990629228574
7nmg,1,90.22139696969695,71.14422222222223,79.58438596491227,83.76453333333333,82.24863636363636,84.51196078431371,85.86760000000001,0.64,0.5525,0.234,0.645787695030114,0.6797932574721863,0.546060606060606,0.546060606060606,0.1346839327500155,0.1237247050895906,1095417098,0.1358435,0.440391,0.5525,0.407297,0.407297,1095417098,1,0.7342440643626571,2.015301,3.3812752,1.3146778,1.1891736,2.0890646,3.067936,0.422,2.482,9.792,0.569,0,AQ,0.12920431891980305,0.546060606060606,0.6627904762511502
7nmg,0,90.21811212121212,71.75444444444443,79.59438596491228,83.65266666666668,81.98727272727272,83.17039215686273,85.83159999999998,0.6359999999999999,0.545,0.234,0.6336958282790358,0.6867121575006363,0.5240000000000001,0.5240000000000001,0.1164172625827164,0.127134320034979,1095417098,0.1295215,0.4416885,0.545,0.4039015,0.4039015,1095417098,0,0.7331502238651527,2.1101544,3.537981,1.4338353,1.2406498,2.4098678,3.0422723,0.348,2.685,11.26,0.444,0,AQ,0.12177579130884769,0.5240000000000001,0.660203992889836
3qeq,2,91.03842153284673,82.047,84.28381818181816,80.5221875,78.9604,77.28217391304348,83.82764705882353,0.67,0.595,0.397,0.7441064415559318,0.7177189216231823,0.5673999999999999,0.5673999999999999,0.2429717686768331,0.1460204457295598,2870539612,0.1481255,0.49547725,0.595,0.447644,0.447644,2870539612,2,0.7375348406142395,1.4756563,2.9897635,1.2927145,0.55524766,1.9721359,0.9972803,0.703,1.474,3.171,0.723,0,MQ,0.19449610720319643,0.5673999999999999,0.730912681589557
3qeq,4,90.63375152068129,81.07450000000001,82.7721818181818,79.80859375,77.46900000000001,76.86804347826087,82.5544705882353,0.646,0.5525,0.387,0.7011860549323691,0.682027780860964,0.5653703703703703,0.5653703703703704,0.1883678560249311,0.1147444738906037,2870539612,0.10672075,0.4690045,0.5525,0.4078095,0.4078095,2870539612,4,0.7136417559549147,1.457863,2.8812013,1.1621982,0.6678531,1.7988603,1.0160478,0.8,1.072,1.543,0.769,0,MQ,0.15155616495776741,0.5653703703703703,0.6916069178966666
3qeq,3,91.09815237226276,82.84124999999999,84.9089090909091,81.45046875,79.6792,78.94782608695652,84.72976470588236,0.692,0.625,0.427,0.770797889974217,0.7492792551724446,0.5473076923076923,0.5473076923076923,0.2970858219008356,0.1874750383551163,2870539612,0.20208275,0.51800125,0.625,0.48233375,0.48233375,2870539612,3,0.7569289793148476,1.4843978,3.0651815,1.2165424,0.4813931,2.1547136,1.14447,0.624,1.71,5.172,0.708,0,MQ,0.24228043012797595,0.5473076923076923,0.7600385725733309
3qeq,1,90.43116940389294,79.8385,81.8941818181818,78.59765625,76.7486,76.13586956521739,81.5535294117647,0.622,0.52,0.37,0.6813996991106633,0.6695296540539127,0.5601923076923077,0.5601923076923077,0.1598749090848834,0.0996844342383707,2870539612,0.0807285,0.46007275,0.52,0.3756565,0.3756565,2870539612,1,0.6934841181795668,1.4815745,2.936149,1.1362878,0.6757149,2.0632927,1.0936732,0.783,1.255,2.053,0.815,0,MQ,0.12977967166162704,0.5601923076923077,0.675464676582288
3qeq,0,91.13441605839417,82.579,84.97727272727273,79.765625,78.7774,76.36434782608696,83.40517647058824,0.6839999999999999,0.6125,0.402,0.7695343093856749,0.7366931446979108,0.5685714285714286,0.5685714285714285,0.283018576904027,0.1607964339257342,2870539612,0.1862174999999999,0.5202115,0.6125,0.47825125,0.47825125,2870539612,0,0.7466029019982862,1.4089534,2.9194965,1.2454351,0.41528854,2.0665631,0.90241873,0.768,1.161,2.438,0.754,0,MQ,0.22190750541488058,0.5685714285714285,0.7531137270417929
9iky,1,92.15630112087248,86.26759259259258,87.67891304347826,88.16287499999999,84.3952380952381,83.54756756756755,85.14654761904761,0.754,0.7324999999999999,0.443,0.8622156257368819,0.8656664611449476,0.6804347826086955,0.6804347826086957,0.42222413261798,0.417275441205427,2759141943,0.41803425,0.6885375,0.7324999999999999,0.68828475,0.68828475,2759141943,1,0.845410173670759,1.2873335,2.3770454,2.33224,0.72860503,1.6088434,2.8097324,0.726,1.374,3.058,0.75,0,MQ,0.4197497869117035,0.6804347826086956,0.8639410434409147
9iky,0,92.37242199333537,87.83888888888889,88.66804347826086,89.584,87.43857142857144,86.23837837837839,87.29464285714286,0.774,0.7575000000000001,0.49,0.8751359597537032,0.8830848913399573,0.6923913043478259,0.6923913043478261,0.4772427366843247,0.5000184034648621,2759141943,0.448057,0.71612475,0.7575000000000001,0.71612475,0.71612475,2759141943,0,0.855323496146615,1.1846666,2.1122162,2.2904925,0.6814676,1.6742561,2.7317526,0.76,1.223,2.601,0.766,0,MQ,0.48863057007459343,0.692391304347826,0.8791104255468303
9iky,2,92.0491911541957,87.14962962962963,88.1604347826087,88.664625,86.55738095238094,85.67081081081082,85.93023809523811,0.754,0.735,0.453,0.8459298041200265,0.8637691271257638,0.69625,0.69625,0.3929579760487945,0.433489960293843,2759141943,0.4095245,0.68262925,0.735,0.68262925,0.68262925,2759141943,2,0.8447746758926605,1.2438817,2.1075127,2.3583572,0.79245365,1.6658168,2.7155144,0.831,1.058,1.624,0.859,0,MQ,0.4132239681713188,0.69625,0.8548494656228951
9iky,3,92.0892002423508,86.01481481481481,87.89608695652173,87.840125,86.79666666666665,85.43729729729729,86.23321428571428,0.752,0.735,0.419,0.8498960805725995,0.8712046076962012,0.7080952380952381,0.7080952380952381,0.3999737011993896,0.4501706146521272,2759141943,0.4191702499999999,0.68542125,0.735,0.68542125,0.68542125,2759141943,3,0.8405988796998184,1.1289569,1.9854786,2.3351307,0.6234486,1.4306227,2.6757529,0.808,1.059,2.078,0.812,0,MQ,0.42507215792575836,0.7080952380952381,0.8605503441344003
9iky,4,92.0290351408664,87.3574074074074,88.40565217391304,88.73112499999999,85.91547619047618,85.87486486486488,85.86880952380953,0.76,0.7475,0.445,0.8547981140404148,0.8706515166123304,0.691086956521739,0.6910869565217392,0.4153646573585078,0.4538591207660155,2759141943,0.43607775,0.69710225,0.7475,0.696853,0.696853,2759141943,4,0.84903275640465,1.2401288,2.1948397,2.510322,0.6920973,1.5683357,2.8335202,0.813,1.08,1.935,0.828,0,MQ,0.43461188906226167,0.6910869565217391,0.8627248153263727
3sjv,0,91.3923774954628,88.38525,85.76371428571429,89.9264406779661,91.73234042553192,90.44891891891888,92.295,0.844,0.85,0.521,0.960194755698822,0.9436038082165296,0.7425,0.7425,0.8173712897828049,0.6906519423794161,41222480,0.6481600000000001,0.83692325,0.85,0.83692325,0.83692325,41222480,0,0.8944827779165363,1.0212579,1.260601,1.125255,0.93520606,1.342522,1.1019399,0.803,0.955,3.452,0.839,0,HQ,0.7540116160811106,0.7425,0.9518992819576757
3sjv,1,91.21706896551724,87.76875,85.34628571428571,89.75169491525426,91.5559574468085,90.04756756756755,92.06666666666668,0.8460000000000001,0.85,0.513,0.9603595542281724,0.9484054123558084,0.7660975609756098,0.7660975609756098,0.8092508364131143,0.694528273350533,41222480,0.6482775000000001,0.83990925,0.85,0.83990925,0.83990925,41222480,1,0.8965269904421329,1.0118092,1.1666073,0.9683704,0.9707433,1.3365766,0.87480444,0.811,1.114,3.057,0.903,0,HQ,0.7518895548818236,0.7660975609756098,0.9543824832919905
3sjv,4,91.27194494857834,88.0815,85.67857142857144,89.60050847457626,91.65361702127662,90.5067567567568,92.0689285714286,0.8379999999999999,0.8400000000000001,0.51,0.9582484606086656,0.9435571391580836,0.7666666666666667,0.7666666666666667,0.8038893740444514,0.682523868992833,41222480,0.6336475,0.82721875,0.8400000000000001,0.82721875,0.82721875,41222480,4,0.8898310536891441,0.99588555,1.274448,1.1038193,0.8944509,1.1632173,1.2229966,0.814,0.948,4.138,0.919,0,HQ,0.7432066215186421,0.7666666666666667,0.9509027998833746
3sjv,3,91.25388384754991,87.78375000000001,85.50657142857143,88.85966101694916,91.26978723404254,90.01918918918916,91.65095238095238,0.834,0.8375,0.497,0.9561851836702592,0.9409370705449768,0.78325,0.78325,0.7995135281605559,0.6680847851683954,41222480,0.626421,0.822759,0.8375,0.822759,0.822759,41222480,3,0.8876032231471476,0.96054983,1.1437945,1.1037278,0.8887627,1.3235153,0.9539796,0.823,0.86,3.394,0.855,0,HQ,0.7337991566644757,0.78325,0.948561127107618
3sjv,2,91.1936146400484,88.36125,85.53571428571429,89.68627118644068,91.52787234042556,90.1543243243243,92.12071428571429,0.8400000000000001,0.8425,0.509,0.960176090370734,0.943508054199719,0.7595238095238095,0.7595238095238095,0.8168515651871798,0.6907643054663154,41222480,0.637148,0.82939225,0.8425,0.82939225,0.82939225,41222480,2,0.891061609372522,0.9946324,1.1494703,1.1144396,0.93550915,1.2768899,0.9638595,0.816,0.896,3.034,0.823,0,HQ,0.7538079353267476,0.7595238095238095,0.9518420722852265
6vm8,0,92.30827140063184,78.21738095238096,87.57444444444444,86.7022619047619,95.70410256410256,93.47,89.08178217821784,0.826,0.8225,0.445,0.9583202131357264,0.9369027695489388,0.8561290322580646,0.8561290322580645,0.8356647916849349,0.6856480376087899,3985793271,0.63058375,0.818408,0.8225,0.818408,0.818408,3985793271,0,0.8827025405698872,0.767982,1.1724327,0.60031646,0.57192445,1.3922107,0.8486726,0.751,0.514,5.06,0.619,0,MQ,0.7606564146468624,0.8561290322580646,0.9476114913423326
6vm8,1,92.31434331277268,78.07452380952382,87.01539682539683,86.37940476190477,95.41435897435898,92.92956521739129,88.58366336633664,0.8160000000000001,0.8125,0.428,0.9539286504792952,0.930082561771182,0.85625,0.8562500000000001,0.8193987600013354,0.6622260281618458,3985793271,0.604741,0.80381675,0.8125,0.80381675,0.80381675,3985793271,1,0.8743086331164066,0.79805154,1.2570795,0.6811739,0.55698776,1.334034,0.87759024,0.723,0.619,5.43,0.603,0,MQ,0.7408123940815906,0.85625,0.9420056061252386
6vm8,3,92.34647660598766,78.30119047619048,87.72777777777777,86.65845238095238,95.6894871794872,93.2936956521739,88.9448514851485,0.8220000000000001,0.8200000000000001,0.405,0.9566383411985678,0.9337259240708764,0.8561290322580646,0.8561290322580645,0.8280698873278306,0.6747800691391548,3985793271,0.6259695000000001,0.81445175,0.8200000000000001,0.81445175,0.81445175,3985793271,3,0.8830019472430253,0.7875455,1.1531869,0.72037876,0.6094869,1.3615524,0.88016915,0.742,0.457,5.252,0.587,0,MQ,0.7514249782334927,0.8561290322580646,0.9451821326347221
6vm8,4,92.358680607793,79.58023809523809,87.92460317460318,87.65988095238096,95.80897435897435,93.6086956521739,89.1348514851485,0.8320000000000001,0.835,0.438,0.966832617035574,0.950478994893146,0.8580645161290325,0.8580645161290323,0.8645325610940322,0.7414099033697393,3985793271,0.6549195,0.8319185,0.835,0.8319185,0.8319185,3985793271,4,0.8922286350581584,0.8318513,1.3344517,0.61460656,0.57192504,1.5467825,0.58817065,0.747,0.451,5.49,0.619,0,MQ,0.8029712322318858,0.8580645161290323,0.95865580596436
6vm8,2,92.64148788927336,79.04714285714286,87.63047619047619,87.58630952380952,95.93410256410256,93.6517391304348,89.36336633663367,0.8320000000000001,0.8325,0.45,0.9638405314082616,0.9468669720479967,0.8531034482758623,0.8531034482758622,0.8561836070631262,0.7308395247745347,3985793271,0.6416395,0.823025,0.8325,0.823025,0.823025,3985793271,2,0.8886589890859398,0.8327962,1.3613393,0.68528295,0.54147583,1.5477824,0.98213893,0.698,0.518,6.311,0.556,0,MQ,0.7935115659188305,0.8531034482758622,0.9553537517281292
7ndt,3,90.80743968034425,74.42111111111112,77.50756756756756,74.79303370786516,85.06916666666667,82.34254901960783,81.8953086419753,0.584,0.445,0.205,0.4627141710187734,0.4411504461123519,0.3112195121951219,0.3112195121951219,0.041394028762248,0.0280954466774098,833093412,0.0123317499999999,0.35503625,0.445,0.25148025,0.25148025,833093412,3,0.6757300330907902,1.6993227,1.8478739,4.851849,0.9002604,2.1342402,1.9309597,0.729,1.266,2.335,0.672,0,MQ,0.0347447377198289,0.3112195121951219,0.45193230856556266
7ndt,4,90.07587060089134,68.54851851851852,73.31432432432432,71.38606741573034,80.87111111111112,78.61,79.34037037037038,0.4720000000000001,0.245,0.175,0.2839524838787058,0.2804478396875308,0.0975757575757575,0.0975757575757575,0.0160350449444872,0.0145227602056656,833093412,0.0,0.0,0.245,0.1354827499999999,0.1354827499999999,833093412,4,0.547210548917207,8.597539,17.73162,4.962114,1.7143348,13.2945175,12.780538,0.047,16.343,44.631,0.098,0,LQ,0.0152789025750764,0.0975757575757575,0.2822001617831183
7ndt,2,90.14180267404332,73.68351851851854,77.01567567567568,74.50393258426966,84.105,81.26098039215685,80.56506172839505,0.5519999999999999,0.4024999999999999,0.21,0.4211075782113266,0.4114977877414745,0.2868292682926829,0.2868292682926829,0.0310047796710236,0.0249364552619158,833093412,0.0127099999999999,0.36245,0.4024999999999999,0.230588,0.230588,833093412,2,0.6477293161902488,1.8421948,2.3582506,4.594771,1.0357175,3.4514132,1.905011,0.667,1.428,3.294,0.607,0,MQ,0.0279706174664697,0.2868292682926829,0.41630268297640055
